,round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer
550,150,9.178948802659008,0.42424242424242425,8.043752007428633,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
551,50,0.35551186565196874,0.8515151515151516,0.4395482447700786,0.8101430429128739,<function relu at 0x7f1605d950d0>,4,0.0,,50,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
552,50,0.6879020208662207,0.5757575861432336,0.6948295996775088,0.48374513465964436,<function relu at 0x7f1605d950d0>,3,0.0,,50,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
553,100,0.38643070374700156,0.836363642595031,0.4258025512462591,0.8166450009389413,<function elu at 0x7f1605d95158>,3,0.0,,100,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
554,100,0.6912566044113853,0.5757575861432336,0.6938448638227733,0.46423928267158987,<function relu at 0x7f1605d950d0>,3,0.0,,100,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
555,100,0.32071519985117697,0.8575757575757575,0.3423795259675139,0.846553966189857,<function elu at 0x7f1605d95158>,4,0.0,,100,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
556,100,0.4362034276537033,0.803030303030303,0.42525859045346787,0.8244473342002601,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
557,150,6.837979877917853,0.5757575757575758,7.985688366474193,0.5045513654096229,<function elu at 0x7f1605d95158>,4,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
558,150,0.36862812888893215,0.8363636363636363,0.4153448364770667,0.8140442132639792,<function elu at 0x7f1605d95158>,2,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
559,150,0.33260210093107384,0.8545454545454545,0.3535474804376263,0.8413524057217165,<function elu at 0x7f1605d95158>,2,0.0,,150,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
560,100,6.837979901554215,0.5757575757575758,7.985688380648437,0.5045513654096229,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
561,100,0.31580556596093107,0.8606060606060606,0.3641835177276085,0.834850455136541,<function elu at 0x7f1605d95158>,4,0.0,,100,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
562,50,0.3662609658458016,0.8363636431368915,0.42730026597687576,0.8114434413621577,<function elu at 0x7f1605d95158>,3,0.0,,50,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
563,100,6.837979733913077,0.5757575861432336,7.9856882012251145,0.5045513764546968,<function elu at 0x7f1605d95158>,3,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
564,100,0.37663449812116045,0.8515151515151516,0.42967818969054095,0.8088426527958388,<function elu at 0x7f1605d95158>,2,0.0,,100,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
565,50,9.178949172930286,0.4242424339056015,8.043752277781039,0.4954486465655626,<function relu at 0x7f1605d950d0>,3,0.0,,50,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
566,50,0.3660055699193794,0.8242424242424242,0.44911172071012206,0.8023407022106632,<function relu at 0x7f1605d950d0>,2,0.0,,50,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
567,50,0.34284041576443774,0.8424242424242424,0.4140695598332041,0.8166449934980494,<function elu at 0x7f1605d95158>,1,0.0,,50,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
568,150,0.32480368076851873,0.8696969696969697,0.34546743750920994,0.8426527958387516,<function elu at 0x7f1605d95158>,4,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
569,150,0.6920244386701873,0.5757575757575758,0.6933781645697952,0.5045513654096229,<function relu at 0x7f1605d950d0>,1,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
570,100,0.3909539896014408,0.8393939393939394,0.4312066322188729,0.8257477243172952,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
571,100,0.33298275048534076,0.8545454545454545,0.4284287890603789,0.8153446033810143,<function elu at 0x7f1605d95158>,2,0.0,,100,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
572,50,0.3600109798544674,0.8454545454545455,0.3929118190471132,0.8270481144343304,<function elu at 0x7f1605d95158>,1,0.0,,50,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
573,100,0.40475915505579024,0.796969696969697,0.3520098147787861,0.8387516254876463,<function elu at 0x7f1605d95158>,4,0.0,,100,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
574,50,0.34495460686810087,0.8515151515151516,0.4184625123631117,0.8244473342002601,<function elu at 0x7f1605d95158>,2,0.0,,50,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
575,150,0.27897477678841714,0.8696969696969697,0.35434560121069764,0.8309492847854356,<function elu at 0x7f1605d95158>,2,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
576,50,0.41204020681254794,0.8212121212121212,0.41038797140576827,0.8296488946684005,<function elu at 0x7f1605d95158>,1,0.0,,50,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
577,50,0.3916431289956425,0.8393939393939394,0.44287631595785815,0.8179453836150845,<function elu at 0x7f1605d95158>,1,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
578,100,0.33153454875855737,0.8606060606060606,0.4154006925318269,0.8205461638491548,<function elu at 0x7f1605d95158>,1,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
579,150,0.3139556743261037,0.8454545454545455,0.31777612700748353,0.8621586475942783,<function elu at 0x7f1605d95158>,4,0.0,,150,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
580,150,0.6921009890960924,0.5757575757575758,0.6942490383459471,0.4811443433029909,<function relu at 0x7f1605d950d0>,2,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
581,50,0.3588506605137478,0.8454545519568704,0.4437241873889193,0.8114434420597414,<function relu at 0x7f1605d950d0>,3,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
582,150,0.33795933061343214,0.8636363636363636,0.3375719879608302,0.846553966189857,<function elu at 0x7f1605d95158>,1,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
583,50,0.372451292310619,0.8303030303030303,0.4413618063045796,0.7984395318595578,<function relu at 0x7f1605d950d0>,1,0.0,,50,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
584,50,0.35751678773738216,0.8515151515151516,0.45711628365394186,0.8010403120936281,<function relu at 0x7f1605d950d0>,2,0.0,,50,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
585,100,0.3240460554878651,0.8666666721755808,0.35468368410173395,0.8400520231618372,<function elu at 0x7f1605d95158>,3,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
586,150,0.2889479859647426,0.8727272727272727,0.33111170942650475,0.8478543563068921,<function elu at 0x7f1605d95158>,2,0.0,,150,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
587,100,9.178948802659008,0.42424242424242425,8.043752007118595,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
588,150,0.6881267699328336,0.5757575757575758,0.6939923706693364,0.47334200260078024,<function relu at 0x7f1605d950d0>,1,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
589,100,0.36851077477137245,0.8393939393939394,0.4500214392404097,0.812743823146944,<function elu at 0x7f1605d95158>,4,0.0,,100,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
590,50,0.6902850302782926,0.5757575757575758,0.693724116981417,0.494148244473342,<function relu at 0x7f1605d950d0>,2,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
591,150,6.837979877917853,0.5757575757575758,7.985688363873412,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
592,50,0.4161940971107194,0.803030303030303,0.4381712635880883,0.8049414824447334,<function relu at 0x7f1605d950d0>,4,0.0,,50,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
593,150,0.6914531588554382,0.5757575757575758,0.6937419243534768,0.4889466840052016,<function relu at 0x7f1605d950d0>,2,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
594,50,0.36190131727718944,0.8393939393939394,0.43350040298821196,0.8101430429128739,<function relu at 0x7f1605d950d0>,2,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
595,150,0.29846712670599423,0.8787878787878788,0.32394421297659604,0.8595578673602081,<function elu at 0x7f1605d95158>,4,0.0,,150,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
596,100,0.6918891596071648,0.5757575757575758,0.6931791800826361,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
597,150,0.3627028004350987,0.8393939457156442,0.416287303465008,0.8166450024503725,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
598,50,0.6915768691987703,0.5757575757575758,0.6932273292417489,0.5045513654096229,<function relu at 0x7f1605d950d0>,2,0.0,,50,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
599,100,0.33233607817629957,0.8666666666666667,0.4247996834318189,0.8179453836150845,<function relu at 0x7f1605d950d0>,1,0.0,,100,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
600,50,0.31490056193354327,0.8545454545454545,0.37901147974225535,0.8179453836150845,<function elu at 0x7f1605d95158>,1,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
601,150,0.3117155506388482,0.8666666666666667,0.34589717896674577,0.8413524057217165,<function elu at 0x7f1605d95158>,4,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
602,50,0.35089393840559446,0.8484848484848485,0.4154847018301225,0.8283485045513654,<function elu at 0x7f1605d95158>,1,0.0,,50,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
603,100,9.178948918255895,0.42424242424242425,8.043752099974723,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
604,100,0.3508790446967451,0.8454545454545455,0.38606730969129216,0.834850455136541,<function elu at 0x7f1605d95158>,2,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
605,50,0.35767752212105375,0.8424242424242424,0.4166927874785871,0.8192457737321196,<function relu at 0x7f1605d950d0>,4,0.0,,50,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
606,100,9.178948802659008,0.42424242424242425,8.043752006033463,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,100,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
607,50,0.33070850787740763,0.8515151515151516,0.4258104229760108,0.8049414824447334,<function relu at 0x7f1605d950d0>,4,0.0,,50,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
608,100,0.7003027778683286,0.42424242424242425,0.6928429202853625,0.49024707412223667,<function elu at 0x7f1605d95158>,4,0.0,,100,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
609,50,0.3406753885926622,0.8515151515151516,0.40582225317685283,0.8153446033810143,<function elu at 0x7f1605d95158>,4,0.0,,50,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
610,50,0.3559639510501063,0.8454545454545455,0.427189293698685,0.8049414824447334,<function relu at 0x7f1605d950d0>,2,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
611,100,0.30912585314927676,0.8696969696969697,0.3479923156946316,0.8413524057217165,<function elu at 0x7f1605d95158>,4,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
612,150,0.3303374397483739,0.8484848484848485,0.37393490298589394,0.8283485045513654,<function relu at 0x7f1605d950d0>,4,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
613,150,0.33510725837444294,0.8727272786877373,0.3709719562376226,0.829648902380575,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
614,150,0.30397694025644645,0.8666666666666667,0.3223078331317173,0.8478543563068921,<function elu at 0x7f1605d95158>,2,0.0,,150,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
615,150,9.178949172930286,0.4242424339056015,8.043752301343863,0.4954486454804325,<function elu at 0x7f1605d95158>,3,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
616,100,0.4151829391040585,0.8303030303030303,0.4240860830803531,0.823146944083225,<function relu at 0x7f1605d950d0>,2,0.0,,100,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
617,50,6.837979923372404,0.5757575757575758,7.9856884075664745,0.5045513654096229,<function elu at 0x7f1605d95158>,1,0.0,,50,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
618,150,0.6915174433679292,0.5757575757575758,0.6936310697128931,0.4889466840052016,<function elu at 0x7f1605d95158>,4,0.0,,150,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
619,150,0.334274956945217,0.8454545454545455,0.360234759777048,0.8374512353706112,<function elu at 0x7f1605d95158>,4,0.0,,150,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
620,100,0.31197446300224824,0.8696969696969697,0.38434380484727954,0.8309492847854356,<function relu at 0x7f1605d950d0>,4,0.0,,100,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
621,50,9.178948802659008,0.42424242424242425,8.043752007118595,0.49544863459037713,<function relu at 0x7f1605d950d0>,2,0.0,,50,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
622,150,0.34788550262649853,0.8272727272727273,0.3452026729020248,0.8335500650195059,<function elu at 0x7f1605d95158>,4,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
623,150,0.41451265042167945,0.8090909090909091,0.3150844565079018,0.8543563068920677,<function elu at 0x7f1605d95158>,2,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
624,150,0.6920392058112405,0.5757575861432336,0.6938637846933075,0.5045513764546968,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
625,50,0.31447640666455934,0.8515151515151516,0.3908764227779076,0.8205461638491548,<function elu at 0x7f1605d95158>,4,0.0,,50,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
626,100,9.178948918255895,0.42424242424242425,8.043752130203346,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
627,150,0.6981074224818836,0.42424242424242425,0.693823275857536,0.5110533159947984,<function elu at 0x7f1605d95158>,4,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
628,50,0.4004260877909308,0.8212121280756863,0.45228026615957134,0.8127438309366278,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
629,50,0.6888247815045443,0.5757575861432336,0.6939388991797389,0.49414825532464274,<function relu at 0x7f1605d950d0>,3,0.0,,50,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
630,50,0.3864850907614737,0.8454545454545455,0.4428248785252069,0.8088426527958388,<function relu at 0x7f1605d950d0>,4,0.0,,50,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
631,150,9.178949172930286,0.4242424339056015,8.043752298708547,0.4954486459842429,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
632,50,0.3494005621156909,0.8242424317381599,0.4237447652689657,0.815344611945791,<function elu at 0x7f1605d95158>,3,0.0,,50,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
633,50,0.3223472181453624,0.8454545454545455,0.3962859682622517,0.8153446033810143,<function elu at 0x7f1605d95158>,2,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
634,50,0.6885783979386995,0.5757575757575758,0.6939098957456135,0.5032509752925878,<function elu at 0x7f1605d95158>,1,0.0,,50,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
635,50,9.178948918255895,0.42424242424242425,8.04375208075242,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,50,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
636,100,0.6915795181736801,0.5757575757575758,0.6932291379210542,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
637,150,0.35348655733713796,0.8515151515151516,0.4131427462716592,0.834850455136541,<function elu at 0x7f1605d95158>,1,0.0,,150,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
638,150,0.3293746230277148,0.8484848484848485,0.4160648472364919,0.8101430429128739,<function relu at 0x7f1605d950d0>,4,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
639,150,0.36128142301176647,0.8212121212121212,0.3511443351551658,0.8361508452535761,<function elu at 0x7f1605d95158>,2,0.0,,150,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
640,100,9.178948918255895,0.42424242424242425,8.043752135784015,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,100,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
641,100,0.38987154084624664,0.8303030303030303,0.3639247405351235,0.8426527958387516,<function elu at 0x7f1605d95158>,2,0.0,,100,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
642,150,9.178948918255895,0.42424242424242425,8.043752098579555,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
643,100,0.6917463649402965,0.5757575757575758,0.6933295513625573,0.5045513654096229,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
644,50,0.3628720398766525,0.8454545454545455,0.4123709327810758,0.8218465539661899,<function elu at 0x7f1605d95158>,2,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
645,50,0.3484207006171346,0.842424248565327,0.39782774212233657,0.8166450010552053,<function elu at 0x7f1605d95158>,3,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
